-0.8031441569,-0.6642406583,0.6551475525,0.001464550733,-0.0318236202,-0.7091417909,0.7043458223,0.1220489442,0.178602919,0.4340746105,-0.05790383369,0.009917567484,-0.01518001687,0.1615431607,-0.3122366965,-0.1727067977,-0.06938701123,-0.04861254618,0.110311009,0.0006592536811,0.6825762391,0.6362521052,-0.1542651504,-1.021001816,0.8706060648,-0.788901031,0.007948970422,-1.162671089,
-0.8030498028,-0.6641622782,0.6551471949,0.001297609298,-0.03204969317,-0.7098739743,0.7035979033,0.1235116348,0.1786090881,0.4365185201,-0.05829964578,0.009780727327,-0.01530206762,0.1614082456,-0.312209636,-0.1701167375,-0.06957367063,-0.04796105996,0.1102332175,0.002985135652,0.6825358272,0.6361358166,-0.1545164585,-1.020867825,0.8704093695,-0.7891666889,0.00815363694,-1.161855936,
-0.8029937744,-0.6641039252,0.6551445127,0.001130666351,-0.03227572888,-0.7106053829,0.7028492093,0.1249982044,0.1785923243,0.4390595853,-0.05869791657,0.009663055651,-0.01537408866,0.1612570286,-0.3122079968,-0.167443186,-0.06978555769,-0.04728286341,0.110203743,0.005327368621,0.6825181842,0.6359428167,-0.1546769291,-1.020744205,0.8702273965,-0.7895147204,0.008352024481,-1.160946369,
-0.8029430509,-0.6640653014,0.6551480889,0.0009637221228,-0.03250172362,-0.7113358974,0.7020996809,0.126152426,0.1785378456,0.4411273301,-0.05900289118,0.00959384162,-0.01537860185,0.1611160189,-0.3122575879,-0.1652883291,-0.06998004019,-0.04675205052,0.1102514043,0.007139202673,0.6825286746,0.6356468201,-0.1547262222,-1.020624876,0.8701052666,-0.7899845243,0.008572605439,-1.159968853,
-0.8028888702,-0.6640309095,0.6551471949,0.0007967767306,-0.03272768483,-0.7120655775,0.701349318,0.126517415,0.1784369946,0.4419481158,-0.05910135061,0.009588051587,-0.01528244,0.1610212475,-0.3123725951,-0.1644717455,-0.07009433955,-0.04655911028,0.1103853434,0.007704337128,0.6825578213,0.6352671385,-0.1545818001,-1.020560384,0.8700770736,-0.790547967,0.008789848536,-1.159084916,
-0.8028369546,-0.6639975309,0.655146718,0.001464550733,-0.0318236202,-0.7091417909,0.7043458223,0.1265341341,0.1782966703,0.4421956539,-0.05914388597,0.00962229725,-0.01516844239,0.1609483063,-0.3125303984,-0.1643002629,-0.07017681003,-0.04651603848,0.1104779765,0.007728758268,0.6825889945,0.6348849535,-0.1542599052,-1.020586014,0.8701723218,-0.7912098169,0.009045097046,-1.158450246,
-0.8028205037,-0.6639693975,0.6551665664,0.001297609298,-0.03204969317,-0.7098739743,0.7035979033,0.1265040785,0.1781339794,0.4423179328,-0.05922918394,0.009714107029,-0.01508809533,0.1608652771,-0.3126998842,-0.1642774642,-0.070236817,-0.04647228494,0.1104851291,0.007747376803,0.6825996041,0.6345663667,-0.1539633721,-1.020600438,0.8704274297,-0.7920815349,0.009543209337,-1.157992721,
-0.8027642965,-0.6639481187,0.6551713943,0.001130666351,-0.03227572888,-0.7106053829,0.7028492093,0.1264723688,0.1779641658,0.4424084127,-0.05936800689,0.009804873727,-0.01503466256,0.1607717872,-0.3128553629,-0.1643106043,-0.07028326392,-0.04636833072,0.1104456857,0.007792918012,0.6826266646,0.6343371868,-0.1537794918,-1.020611525,0.8707973957,-0.7931495309,0.0102484161,-1.157607317,
-0.8027266264,-0.6639384627,0.6551787853,0.0009637221228,-0.03250172362,-0.7113358974,0.7020996809,0.1264478564,0.1778143346,0.4424934685,-0.05954423919,0.009918158874,-0.01502061076,0.1606729925,-0.3129695356,-0.1643555313,-0.07033129036,-0.04617346078,0.1103781089,0.007869463414,0.6826406121,0.6341809034,-0.1537051648,-1.020604849,0.871212244,-0.79433465,0.01101864595,-1.157247543,
-0.8027191162,-0.6639358997,0.6551886201,0.0007967767306,-0.03272768483,-0.7120655775,0.701349318,0.1264214218,0.1776933223,0.4425819814,-0.05972646922,0.01007016283,-0.01503741648,0.1605827957,-0.3130433559,-0.1643826365,-0.07039408386,-0.04594451562,0.1103221402,0.007932746783,0.6826178432,0.6341124773,-0.1537799835,-1.020574808,0.8716483712,-0.7955161333,0.01171252877,-1.156896114,
